dataset_row_id,source,campaign_id,template_id,segment_id,target_id,age_bracket,gender,education,clicked_flag,baseline_pred_clicked_flag,baseline_pred_probability
902,synthetic,29,3,22,867,35-44,M,Tecnica,0,0,0.4542830115196123
1304,synthetic,43,5,7,1269,18-24,M,Universitaria,0,0,0.380972637276223
1754,synthetic,58,6,5,1719,18-24,M,Secundaria,0,0,0.3987567562836669
649,synthetic,21,3,18,614,35-44,F,Tecnica,0,1,0.5410943594438749
993,synthetic,32,4,37,958,55+,M,Secundaria,0,0,0.3011726353464298
604,synthetic,19,2,28,569,45-54,F,Posgrado,0,1,0.6047352669230481
2039,synthetic,67,7,12,2004,25-34,F,Posgrado,0,1,0.5681738850321436
1811,synthetic,60,6,29,1776,45-54,M,Secundaria,1,1,0.5263290738737817
1149,synthetic,38,4,12,1114,25-34,F,Posgrado,0,1,0.6018655859421214
1775,synthetic,58,6,5,1740,18-24,M,Secundaria,0,0,0.3987567562836669
1345,synthetic,44,5,20,1310,35-44,F,Posgrado,0,1,0.5318492665153154
864,synthetic,28,3,29,829,45-54,M,Secundaria,0,1,0.5154592203587519
1978,synthetic,65,7,9,1943,25-34,F,Secundaria,0,1,0.5874377306992353
281,synthetic,9,1,16,246,25-34,M,Posgrado,0,1,0.5774297411288358
2377,synthetic,79,8,21,2342,35-44,M,Secundaria,0,0,0.427168309247259
2096,synthetic,69,7,25,2061,45-54,F,Secundaria,0,1,0.5888746447293228
904,synthetic,29,3,22,869,35-44,M,Tecnica,0,0,0.4542830115196123
1735,synthetic,57,6,5,1700,18-24,M,Secundaria,0,0,0.3987567562836669
1021,synthetic,33,4,29,986,45-54,M,Secundaria,0,1,0.5374362906972365
935,synthetic,30,3,2,900,18-24,F,Tecnica,0,1,0.5356388786846132
2407,synthetic,80,8,6,2372,18-24,M,Tecnica,0,0,0.483383230036414
802,synthetic,26,3,7,767,18-24,M,Universitaria,0,0,0.3151621339932798
2368,synthetic,78,8,10,2333,25-34,F,Tecnica,0,1,0.6882106892188856
212,synthetic,6,1,4,177,18-24,F,Posgrado,0,1,0.537487152301824
51,synthetic,1,1,8,16,18-24,M,Posgrado,0,0,0.4506861699913576
874,synthetic,28,3,29,839,45-54,M,Secundaria,0,1,0.5154592203587519
1819,synthetic,60,6,29,1784,45-54,M,Secundaria,0,1,0.5263290738737817
1911,synthetic,63,7,37,1876,55+,M,Secundaria,0,0,0.27278067073087736
1976,synthetic,65,7,9,1941,25-34,F,Secundaria,0,1,0.5874377306992353
550,synthetic,18,2,29,515,45-54,M,Secundaria,0,1,0.5389420791715934
1806,synthetic,60,6,29,1771,45-54,M,Secundaria,0,1,0.5263290738737817
1949,synthetic,64,7,30,1914,45-54,M,Tecnica,0,1,0.5646509517024602
599,synthetic,19,2,28,564,45-54,F,Posgrado,0,1,0.6047352669230481
250,synthetic,8,1,7,215,18-24,M,Universitaria,0,0,0.39154802793989124
2263,synthetic,75,8,11,2228,25-34,F,Universitaria,0,1,0.5550272023699567
752,synthetic,24,3,1,717,18-24,F,Secundaria,0,0,0.473505839550065
2346,synthetic,78,8,10,2311,25-34,F,Tecnica,0,1,0.6882106892188856
1291,synthetic,42,5,14,1256,25-34,M,Tecnica,1,1,0.6446195008583862
2021,synthetic,67,7,12,1986,25-34,F,Posgrado,0,1,0.5681738850321436
668,synthetic,22,3,7,633,18-24,M,Universitaria,0,0,0.3151621339932798
1746,synthetic,58,6,5,1711,18-24,M,Secundaria,0,0,0.3987567562836669
887,synthetic,29,3,22,852,35-44,M,Tecnica,0,0,0.4542830115196123
1022,synthetic,33,4,29,987,45-54,M,Secundaria,0,1,0.5374362906972365
324,synthetic,10,1,21,289,35-44,M,Secundaria,0,0,0.47577680515564175
545,synthetic,17,2,38,510,55+,M,Tecnica,0,0,0.35737219156027084
1112,synthetic,36,4,9,1077,25-34,F,Secundaria,0,1,0.6206299877773485
418,synthetic,13,2,38,383,55+,M,Tecnica,0,0,0.35737219156027084
333,synthetic,10,1,21,298,35-44,M,Secundaria,0,0,0.47577680515564175
435,synthetic,14,2,30,400,45-54,M,Tecnica,0,1,0.5998783108027292
940,synthetic,31,4,3,905,18-24,F,Universitaria,0,0,0.415858940729461
602,synthetic,19,2,28,567,45-54,F,Posgrado,1,1,0.6047352669230481
